GEMS Station Number;Sample Date;Sample Time;Depth;Parameter Code;Analysis Method Code;Value Flags;Value;Unit;Data Quality;Status
ZAF00303;1980-03-17;09:22;0.0;Alk-Tot;0;;132.4;mg/l;Fair;
ZAF00303;1980-03-31;13:00;0.0;Alk-Tot;0;;106.1;mg/l;Fair;
ZAF00303;1980-04-19;13:00;0.0;Alk-Tot;0;;114.0;mg/l;Fair;
ZAF00303;1980-05-05;08:50;0.0;Alk-Tot;0;;111.6;mg/l;Fair;
ZAF00303;1980-05-19;09:45;0.0;Alk-Tot;0;<;4.0;mg/l;Fair;
ZAF00303;1980-06-02;09:30;0.0;Alk-Tot;0;;16.1;mg/l;Fair;
ZAF00303;1980-06-16;09:09;0.0;Alk-Tot;0;;47.7;mg/l;Fair;
ZAF00303;1980-07-07;08:45;0.0;Alk-Tot;0;;22.2;mg/l;Fair;
ZAF00303;1980-07-21;09:25;0.0;Alk-Tot;0;;24.0;mg/l;Fair;
ZAF00303;1980-08-04;09:00;0.0;Alk-Tot;0;;55.9;mg/l;Fair;
ZAF00303;1980-08-18;08:30;0.0;Alk-Tot;0;;16.8;mg/l;Fair;
ZAF00303;1980-09-01;08:50;0.0;Alk-Tot;0;;15.4;mg/l;Fair;
ZAF00303;1980-09-22;09:04;0.0;Alk-Tot;0;;51.0;mg/l;Fair;
ZAF00303;1980-10-20;10:20;0.0;Alk-Tot;0;;134.5;mg/l;Fair;
ZAF00303;1980-11-17;08:55;0.0;Alk-Tot;0;;14.7;mg/l;Fair;
ZAF00303;1980-11-20;15:20;0.0;Alk-Tot;0;;10.4;mg/l;Fair;
ZAF00303;1980-12-22;08:55;0.0;Alk-Tot;0;;31.9;mg/l;Fair;
ZAF00303;1981-02-02;10:20;0.0;Alk-Tot;0;;38.7;mg/l;Fair;
ZAF00303;1981-02-16;10:13;0.0;Alk-Tot;0;;63.3;mg/l;Fair;
ZAF00303;1981-08-24;09:00;0.0;Alk-Tot;0;;26.1;mg/l;Fair;
ZAF00303;1981-08-10;05:46;0.0;Alk-Tot;0;;11.8;mg/l;Fair;
ZAF00303;1981-07-27;09:20;0.0;Alk-Tot;0;;27.9;mg/l;Fair;
ZAF00303;1981-07-13;10:15;0.0;Alk-Tot;0;;14.9;mg/l;Fair;
ZAF00303;1981-06-29;09:08;0.0;Alk-Tot;0;;47.8;mg/l;Fair;
ZAF00303;1981-06-22;08:50;0.0;Alk-Tot;0;;102.7;mg/l;Fair;
ZAF00303;1981-06-01;08:10;0.0;Alk-Tot;0;;93.0;mg/l;Fair;
ZAF00303;1981-05-18;11:45;0.0;Alk-Tot;0;;108.2;mg/l;Fair;
ZAF00303;1981-04-27;09:45;0.0;Alk-Tot;0;;96.4;mg/l;Fair;
ZAF00303;1981-03-23;10:23;0.0;Alk-Tot;0;;60.0;mg/l;Fair;
ZAF00303;1981-03-09;08:47;0.0;Alk-Tot;0;;82.9;mg/l;Fair;
ZAF00303;1981-03-02;08:38;0.0;Alk-Tot;0;;90.1;mg/l;Fair;
ZAF00303;1981-03-16;09:00;0.0;Alk-Tot;0;;67.9;mg/l;Fair;
ZAF00303;1981-05-04;10:55;0.0;Alk-Tot;0;;71.1;mg/l;Fair;
ZAF00303;1981-05-25;09:00;0.0;Alk-Tot;0;;110.8;mg/l;Fair;
ZAF00303;1981-06-08;08:40;0.0;Alk-Tot;0;;116.3;mg/l;Fair;
ZAF00303;1981-06-25;08:50;0.0;Alk-Tot;0;;59.5;mg/l;Fair;
ZAF00303;1981-07-06;09:20;0.0;Alk-Tot;0;;33.3;mg/l;Fair;
ZAF00303;1981-07-20;09:35;0.0;Alk-Tot;0;;26.9;mg/l;Fair;
ZAF00303;1981-08-03;08:50;0.0;Alk-Tot;0;;23.0;mg/l;Fair;
ZAF00303;1981-08-17;09:10;0.0;Alk-Tot;0;;19.2;mg/l;Fair;
ZAF00303;1987-02-23;14:15;0.0;Alk-Tot;0;;115.2;mg/l;Fair;
ZAF00303;1987-02-09;16:06;0.0;Alk-Tot;0;;43.6;mg/l;Fair;
ZAF00303;1987-01-26;16:04;0.0;Alk-Tot;0;;16.8;mg/l;Fair;
ZAF00303;1987-01-12;16:42;0.0;Alk-Tot;0;;90.4;mg/l;Fair;
ZAF00303;1986-12-28;14:18;0.0;Alk-Tot;0;;68.8;mg/l;Fair;
ZAF00303;1986-12-15;16:10;0.0;Alk-Tot;0;;75.3;mg/l;Fair;
ZAF00303;1986-12-01;16:04;0.0;Alk-Tot;0;;67.9;mg/l;Fair;
ZAF00303;1986-11-17;15:53;0.0;Alk-Tot;0;;60.4;mg/l;Fair;
ZAF00303;1986-11-03;14:45;0.0;Alk-Tot;0;;56.0;mg/l;Fair;
ZAF00303;1986-10-20;16:35;0.0;Alk-Tot;0;;54.9;mg/l;Fair;
ZAF00303;1986-10-06;14:55;0.0;Alk-Tot;0;;40.9;mg/l;Fair;
ZAF00303;1986-09-22;15:35;0.0;Alk-Tot;0;;18.5;mg/l;Fair;
ZAF00303;1986-09-08;14:06;0.0;Alk-Tot;0;;23.7;mg/l;Fair;
ZAF00303;1986-08-25;15:25;0.0;Alk-Tot;0;;15.5;mg/l;Fair;
ZAF00303;1986-08-11;15:30;0.0;Alk-Tot;0;;8.9;mg/l;Fair;
ZAF00303;1986-07-28;15:37;0.0;Alk-Tot;0;;15.2;mg/l;Fair;
ZAF00303;1986-07-14;15:30;0.0;Alk-Tot;0;<;4.0;mg/l;Fair;
ZAF00303;1986-06-30;15:26;0.0;Alk-Tot;0;;22.8;mg/l;Fair;
ZAF00303;1986-06-16;14:29;0.0;Alk-Tot;0;;23.5;mg/l;Fair;
ZAF00303;1986-06-02;13:35;0.0;Alk-Tot;0;;29.3;mg/l;Fair;
ZAF00303;1986-05-19;15:20;0.0;Alk-Tot;0;;10.6;mg/l;Fair;
ZAF00303;1986-05-05;15:30;0.0;Alk-Tot;0;;55.4;mg/l;Fair;
ZAF00303;1986-04-20;14:16;0.0;Alk-Tot;0;;12.2;mg/l;Fair;
ZAF00303;1986-04-07;14:57;0.0;Alk-Tot;0;;69.8;mg/l;Fair;
ZAF00303;1986-03-24;14:47;0.0;Alk-Tot;0;;64.6;mg/l;Fair;
ZAF00303;1986-03-03;14:48;0.0;Alk-Tot;0;;75.5;mg/l;Fair;
ZAF00303;1986-02-10;14:20;0.0;Alk-Tot;0;;64.3;mg/l;Fair;
ZAF00303;1986-01-27;14:05;0.0;Alk-Tot;0;;77.4;mg/l;Fair;
ZAF00303;1986-01-13;14:30;0.0;Alk-Tot;0;;48.7;mg/l;Fair;
ZAF00303;1985-12-30;13:50;0.0;Alk-Tot;0;;66.8;mg/l;Fair;
ZAF00303;1985-12-16;15:45;0.0;Alk-Tot;0;;61.0;mg/l;Fair;
ZAF00303;1985-12-02;14:20;0.0;Alk-Tot;0;;37.8;mg/l;Fair;
ZAF00303;1985-11-20;14:25;0.0;Alk-Tot;0;;87.0;mg/l;Fair;
ZAF00303;1985-11-04;15:05;0.0;Alk-Tot;0;;30.0;mg/l;Fair;
ZAF00303;1985-10-21;15:05;0.0;Alk-Tot;0;;36.6;mg/l;Fair;
ZAF00303;1985-10-07;14:05;0.0;Alk-Tot;0;;31.0;mg/l;Fair;
ZAF00303;1985-09-23;14:25;0.0;Alk-Tot;0;;33.2;mg/l;Fair;
ZAF00303;1985-09-09;14:35;0.0;Alk-Tot;0;;40.0;mg/l;Fair;
ZAF00303;1985-08-26;14:12;0.0;Alk-Tot;0;;18.4;mg/l;Fair;
ZAF00303;1985-08-12;14:45;0.0;Alk-Tot;0;<;4.0;mg/l;Fair;
ZAF00303;1985-07-29;15:05;0.0;Alk-Tot;0;;25.0;mg/l;Fair;
ZAF00303;1985-07-15;15:50;0.0;Alk-Tot;0;;15.5;mg/l;Fair;
ZAF00303;1985-07-01;14:00;0.0;Alk-Tot;0;;16.3;mg/l;Fair;
ZAF00303;1985-06-10;14:43;0.0;Alk-Tot;0;;40.1;mg/l;Fair;
ZAF00303;1985-05-27;13:30;0.0;Alk-Tot;0;;9.4;mg/l;Fair;
ZAF00303;1985-05-13;14:22;0.0;Alk-Tot;0;;37.4;mg/l;Fair;
ZAF00303;1985-04-29;13:55;0.0;Alk-Tot;0;;11.9;mg/l;Fair;
ZAF00303;1985-04-15;14:55;0.0;Alk-Tot;0;;33.3;mg/l;Fair;
ZAF00303;1985-04-01;15:50;0.0;Alk-Tot;0;;47.5;mg/l;Fair;
ZAF00303;1985-03-18;14:45;0.0;Alk-Tot;0;;8.6;mg/l;Fair;
ZAF00303;1985-03-04;14:25;0.0;Alk-Tot;0;;33.7;mg/l;Fair;
ZAF00303;1985-02-18;15:52;0.0;Alk-Tot;0;;72.6;mg/l;Fair;
ZAF00303;1985-02-04;14:45;0.0;Alk-Tot;0;;47.8;mg/l;Fair;
ZAF00303;1985-01-21;15:15;0.0;Alk-Tot;0;;29.3;mg/l;Fair;
ZAF00303;1985-01-07;14:13;0.0;Alk-Tot;0;;46.0;mg/l;Fair;
ZAF00303;1984-12-24;13:25;0.0;Alk-Tot;0;;16.9;mg/l;Fair;
ZAF00303;1984-12-10;14:16;0.0;Alk-Tot;0;;23.2;mg/l;Fair;
ZAF00303;1984-11-26;14:33;0.0;Alk-Tot;0;;37.9;mg/l;Fair;
ZAF00303;1984-11-12;14:40;0.0;Alk-Tot;0;;32.8;mg/l;Fair;
ZAF00303;1984-10-22;13:32;0.0;Alk-Tot;0;;20.2;mg/l;Fair;
ZAF00303;1984-10-08;14:30;0.0;Alk-Tot;0;;5.6;mg/l;Fair;
ZAF00303;1984-09-24;13:00;0.0;Alk-Tot;0;;19.5;mg/l;Fair;
ZAF00303;1984-09-03;14:06;0.0;Alk-Tot;0;;46.7;mg/l;Fair;
ZAF00303;1984-08-20;12:55;0.0;Alk-Tot;0;;29.5;mg/l;Fair;
ZAF00303;1984-07-16;14:36;0.0;Alk-Tot;0;<;4.0;mg/l;Fair;
ZAF00303;1984-07-02;14:10;0.0;Alk-Tot;0;;6.7;mg/l;Fair;
ZAF00303;1984-06-18;13:30;0.0;Alk-Tot;0;;29.5;mg/l;Fair;
ZAF00303;1984-06-04;13:00;0.0;Alk-Tot;0;;28.3;mg/l;Fair;
ZAF00303;1984-05-21;13:48;0.0;Alk-Tot;0;;8.0;mg/l;Fair;
ZAF00303;1984-05-07;13:20;0.0;Alk-Tot;0;;67.8;mg/l;Fair;
ZAF00303;1984-04-23;14:00;0.0;Alk-Tot;0;;78.8;mg/l;Fair;
ZAF00303;1984-04-09;13:00;0.0;Alk-Tot;0;;124.6;mg/l;Fair;
ZAF00303;1984-03-26;13:50;0.0;Alk-Tot;0;;62.5;mg/l;Fair;
ZAF00303;1984-03-12;15:10;0.0;Alk-Tot;0;;65.2;mg/l;Fair;
ZAF00303;1984-02-27;14:47;0.0;Alk-Tot;0;;150.5;mg/l;Fair;
ZAF00303;1984-02-13;14:17;0.0;Alk-Tot;0;;133.7;mg/l;Fair;
ZAF00303;1984-01-30;15:10;0.0;Alk-Tot;0;;61.3;mg/l;Fair;
ZAF00303;1984-01-16;13:48;0.0;Alk-Tot;0;;61.9;mg/l;Fair;
ZAF00303;1984-01-02;12:25;0.0;Alk-Tot;0;;54.6;mg/l;Fair;
ZAF00303;1983-12-19;14:15;0.0;Alk-Tot;0;;67.3;mg/l;Fair;
ZAF00303;1983-12-05;14:00;0.0;Alk-Tot;0;;63.5;mg/l;Fair;
ZAF00303;1983-11-21;15:15;0.0;Alk-Tot;0;;42.9;mg/l;Fair;
ZAF00303;1983-11-07;13:52;0.0;Alk-Tot;0;;109.3;mg/l;Fair;
ZAF00303;1983-10-24;13:48;0.0;Alk-Tot;0;;98.6;mg/l;Fair;
ZAF00303;1983-10-10;14:05;0.0;Alk-Tot;0;;79.9;mg/l;Fair;
ZAF00303;1983-09-26;15:15;0.0;Alk-Tot;0;;29.9;mg/l;Fair;
ZAF00303;1983-09-12;13:53;0.0;Alk-Tot;0;;28.5;mg/l;Fair;
ZAF00303;1983-08-29;14:11;0.0;Alk-Tot;0;;49.0;mg/l;Fair;
ZAF00303;1983-08-08;14:06;0.0;Alk-Tot;0;;11.5;mg/l;Fair;
ZAF00303;1983-07-25;13:18;0.0;Alk-Tot;0;;13.1;mg/l;Fair;
ZAF00303;1983-07-11;14:29;0.0;Alk-Tot;0;;15.1;mg/l;Fair;
ZAF00303;1983-06-13;13:54;0.0;Alk-Tot;0;;37.7;mg/l;Fair;
ZAF00303;1983-05-21;19:55;0.0;Alk-Tot;0;;15.4;mg/l;Fair;
ZAF00303;1983-05-21;10:26;0.0;Alk-Tot;0;;12.3;mg/l;Fair;
ZAF00303;1983-05-21;12:07;0.0;Alk-Tot;0;;7.9;mg/l;Fair;
ZAF00303;1983-05-02;14:00;0.0;Alk-Tot;0;;127.7;mg/l;Fair;
ZAF00303;1983-02-07;14:15;0.0;Alk-Tot;0;;44.8;mg/l;Fair;
ZAF00303;1983-01-03;13:20;0.0;Alk-Tot;0;;40.4;mg/l;Fair;
ZAF00303;1982-12-20;13:06;0.0;Alk-Tot;0;;50.1;mg/l;Fair;
ZAF00303;1982-12-06;13:52;0.0;Alk-Tot;0;;69.1;mg/l;Fair;
ZAF00303;1982-10-04;13:00;0.0;Alk-Tot;0;;172.2;mg/l;Fair;
ZAF00303;1982-09-20;12:22;0.0;Alk-Tot;0;;67.6;mg/l;Fair;
ZAF00303;1982-09-06;13:00;0.0;Alk-Tot;0;;71.4;mg/l;Fair;
ZAF00303;1982-08-23;13:19;0.0;Alk-Tot;0;;51.2;mg/l;Fair;
ZAF00303;1982-08-09;12:20;0.0;Alk-Tot;0;;36.1;mg/l;Fair;
ZAF00303;1982-07-26;12:30;0.0;Alk-Tot;0;;9.0;mg/l;Fair;
ZAF00303;1982-07-12;12:50;0.0;Alk-Tot;0;;73.3;mg/l;Fair;
ZAF00303;1982-06-28;12:45;0.0;Alk-Tot;0;;40.9;mg/l;Fair;
ZAF00303;1982-05-31;13:08;0.0;Alk-Tot;0;;50.6;mg/l;Fair;
ZAF00303;1982-05-03;13:37;0.0;Alk-Tot;0;;60.7;mg/l;Fair;
ZAF00303;1982-04-19;13:00;0.0;Alk-Tot;0;;45.4;mg/l;Fair;
ZAF00303;1982-04-05;11:44;0.0;Alk-Tot;0;;202.2;mg/l;Fair;
ZAF00303;1982-03-22;09:45;0.0;Alk-Tot;0;;155.9;mg/l;Fair;
ZAF00303;1982-02-22;09:55;0.0;Alk-Tot;0;;87.8;mg/l;Fair;
ZAF00303;1982-01-25;09:05;0.0;Alk-Tot;0;;30.8;mg/l;Fair;
ZAF00303;1982-01-04;09:10;0.0;Alk-Tot;0;;56.7;mg/l;Fair;
ZAF00303;1981-12-14;09:10;0.0;Alk-Tot;0;;92.1;mg/l;Fair;
ZAF00303;1981-11-30;10:00;0.0;Alk-Tot;0;;80.1;mg/l;Fair;
ZAF00303;1981-11-02;09:30;0.0;Alk-Tot;0;;57.9;mg/l;Fair;
ZAF00303;1981-10-19;08:55;0.0;Alk-Tot;0;;57.6;mg/l;Fair;
ZAF00303;1981-10-05;08:40;0.0;Alk-Tot;0;;35.1;mg/l;Fair;
ZAF00303;1981-09-21;08:40;0.0;Alk-Tot;0;;18.7;mg/l;Fair;
ZAF00303;1981-09-07;08:45;0.0;Alk-Tot;0;;39.3;mg/l;Fair;
ZAF00303;1981-08-31;09:00;0.0;Alk-Tot;0;;26.0;mg/l;Fair;
ZAF00303;1981-09-14;08:50;0.0;Alk-Tot;0;;23.8;mg/l;Fair;
ZAF00303;1981-09-28;09:10;0.0;Alk-Tot;0;;27.6;mg/l;Fair;
ZAF00303;1981-10-12;09:00;0.0;Alk-Tot;0;;47.6;mg/l;Fair;
ZAF00303;1981-10-26;09:15;0.0;Alk-Tot;0;;50.3;mg/l;Fair;
ZAF00303;1981-11-09;09:50;0.0;Alk-Tot;0;;76.4;mg/l;Fair;
ZAF00303;1981-12-07;09:10;0.0;Alk-Tot;0;;63.2;mg/l;Fair;
ZAF00303;1981-12-21;11:40;0.0;Alk-Tot;0;;50.8;mg/l;Fair;
ZAF00303;1982-01-18;08:54;0.0;Alk-Tot;0;;87.8;mg/l;Fair;
ZAF00303;1982-02-01;09:10;0.0;Alk-Tot;0;;87.2;mg/l;Fair;
ZAF00303;1982-03-08;10:10;0.0;Alk-Tot;0;;86.2;mg/l;Fair;
ZAF00303;1982-03-29;10:14;0.0;Alk-Tot;0;;194.8;mg/l;Fair;
ZAF00303;1982-04-12;12:07;0.0;Alk-Tot;0;;65.2;mg/l;Fair;
ZAF00303;1982-04-26;13:18;0.0;Alk-Tot;0;;61.1;mg/l;Fair;
ZAF00303;1982-05-10;13:06;0.0;Alk-Tot;0;;113.8;mg/l;Fair;
ZAF00303;1982-06-21;12:19;0.0;Alk-Tot;0;;24.7;mg/l;Fair;
ZAF00303;1982-07-05;13:05;0.0;Alk-Tot;0;;48.1;mg/l;Fair;
ZAF00303;1982-07-19;12:42;0.0;Alk-Tot;0;;72.8;mg/l;Fair;
ZAF00303;1982-08-02;12:27;0.0;Alk-Tot;0;;26.0;mg/l;Fair;
ZAF00303;1982-08-16;12:55;0.0;Alk-Tot;0;;28.5;mg/l;Fair;
ZAF00303;1982-08-30;12:12;0.0;Alk-Tot;0;;78.5;mg/l;Fair;
ZAF00303;1982-09-13;13:40;0.0;Alk-Tot;0;;123.4;mg/l;Fair;
ZAF00303;1982-09-27;13:44;0.0;Alk-Tot;0;;105.0;mg/l;Fair;
ZAF00303;1982-11-29;14:00;0.0;Alk-Tot;0;;55.7;mg/l;Fair;
ZAF00303;1982-12-13;14:28;0.0;Alk-Tot;0;;68.1;mg/l;Fair;
ZAF00303;1982-12-27;13:30;0.0;Alk-Tot;0;;39.0;mg/l;Fair;
ZAF00303;1983-01-31;14:37;0.0;Alk-Tot;0;;54.7;mg/l;Fair;
ZAF00303;1983-03-14;15:27;0.0;Alk-Tot;0;;36.3;mg/l;Fair;
ZAF00303;1983-04-18;13:47;0.0;Alk-Tot;0;;89.3;mg/l;Fair;
ZAF00303;1983-05-16;13:33;0.0;Alk-Tot;0;;112.0;mg/l;Fair;
ZAF00303;1983-05-22;16:00;0.0;Alk-Tot;0;;12.0;mg/l;Fair;
ZAF00303;1983-05-22;11:50;0.0;Alk-Tot;0;;11.8;mg/l;Fair;
ZAF00303;1983-05-22;08:15;0.0;Alk-Tot;0;;8.0;mg/l;Fair;
ZAF00303;1983-05-22;10:20;0.0;Alk-Tot;0;;11.8;mg/l;Fair;
ZAF00303;1983-05-22;13:40;0.0;Alk-Tot;0;;14.2;mg/l;Fair;
ZAF00303;1983-07-04;14:20;0.0;Alk-Tot;0;;20.2;mg/l;Fair;
ZAF00303;1983-07-18;14:00;0.0;Alk-Tot;0;;19.1;mg/l;Fair;
ZAF00303;1983-08-01;14:24;0.0;Alk-Tot;0;;34.4;mg/l;Fair;
ZAF00303;1983-08-22;14:36;0.0;Alk-Tot;0;;34.6;mg/l;Fair;
ZAF00303;1983-09-05;14:18;0.0;Alk-Tot;0;;28.7;mg/l;Fair;
ZAF00303;1983-09-19;13:50;0.0;Alk-Tot;0;;15.8;mg/l;Fair;
ZAF00303;1983-10-03;14:07;0.0;Alk-Tot;0;;60.3;mg/l;Fair;
ZAF00303;1983-10-17;14:00;0.0;Alk-Tot;0;;74.2;mg/l;Fair;
ZAF00303;1983-10-31;14:13;0.0;Alk-Tot;0;;95.7;mg/l;Fair;
ZAF00303;1983-11-14;15:35;0.0;Alk-Tot;0;;59.9;mg/l;Fair;
ZAF00303;1983-11-28;14:28;0.0;Alk-Tot;0;;48.5;mg/l;Fair;
ZAF00303;1983-12-12;13:25;0.0;Alk-Tot;0;;71.6;mg/l;Fair;
ZAF00303;1983-12-26;12:15;0.0;Alk-Tot;0;;57.2;mg/l;Fair;
ZAF00303;1984-01-09;14:13;0.0;Alk-Tot;0;;55.6;mg/l;Fair;
ZAF00303;1984-01-23;14:20;0.0;Alk-Tot;0;;61.9;mg/l;Fair;
ZAF00303;1984-02-06;14:22;0.0;Alk-Tot;0;;123.3;mg/l;Fair;
ZAF00303;1984-02-20;15:00;0.0;Alk-Tot;0;;163.4;mg/l;Fair;
ZAF00303;1984-03-05;14:26;0.0;Alk-Tot;0;;117.4;mg/l;Fair;
ZAF00303;1984-03-19;14:24;0.0;Alk-Tot;0;;29.0;mg/l;Fair;
ZAF00303;1984-04-02;14:30;0.0;Alk-Tot;0;;84.8;mg/l;Fair;
ZAF00303;1984-04-16;14:15;0.0;Alk-Tot;0;;184.6;mg/l;Fair;
ZAF00303;1984-04-30;14:15;0.0;Alk-Tot;0;;27.3;mg/l;Fair;
ZAF00303;1984-05-14;15:40;0.0;Alk-Tot;0;;14.3;mg/l;Fair;
ZAF00303;1984-05-28;12:40;0.0;Alk-Tot;0;;19.6;mg/l;Fair;
ZAF00303;1984-06-11;14:27;0.0;Alk-Tot;0;;29.3;mg/l;Fair;
ZAF00303;1984-06-25;14:10;0.0;Alk-Tot;0;;38.4;mg/l;Fair;
ZAF00303;1984-07-09;13:42;0.0;Alk-Tot;0;;8.5;mg/l;Fair;
ZAF00303;1984-08-13;14:06;0.0;Alk-Tot;0;;20.2;mg/l;Fair;
ZAF00303;1984-08-27;13:00;0.0;Alk-Tot;0;;36.2;mg/l;Fair;
ZAF00303;1984-09-17;13:30;0.0;Alk-Tot;0;;12.2;mg/l;Fair;
ZAF00303;1984-10-01;13:16;0.0;Alk-Tot;0;;23.6;mg/l;Fair;
ZAF00303;1984-10-15;13:45;0.0;Alk-Tot;0;;11.4;mg/l;Fair;
ZAF00303;1984-11-05;14:47;0.0;Alk-Tot;0;;41.8;mg/l;Fair;
ZAF00303;1984-11-19;15:38;0.0;Alk-Tot;0;;40.5;mg/l;Fair;
ZAF00303;1984-12-03;14:49;0.0;Alk-Tot;0;;30.5;mg/l;Fair;
ZAF00303;1984-12-17;13:50;0.0;Alk-Tot;0;;36.7;mg/l;Fair;
ZAF00303;1984-12-31;15:18;0.0;Alk-Tot;0;;53.4;mg/l;Fair;
ZAF00303;1985-01-14;15:45;0.0;Alk-Tot;0;;44.9;mg/l;Fair;
ZAF00303;1985-01-28;13:27;0.0;Alk-Tot;0;;31.1;mg/l;Fair;
ZAF00303;1985-02-11;16:25;0.0;Alk-Tot;0;;124.9;mg/l;Fair;
ZAF00303;1985-02-25;14:45;0.0;Alk-Tot;0;;170.3;mg/l;Fair;
ZAF00303;1985-03-11;15:50;0.0;Alk-Tot;0;;19.7;mg/l;Fair;
ZAF00303;1985-03-25;15:20;0.0;Alk-Tot;0;;28.4;mg/l;Fair;
ZAF00303;1985-04-08;14:25;0.0;Alk-Tot;0;;51.9;mg/l;Fair;
ZAF00303;1985-04-22;14:45;0.0;Alk-Tot;0;;40.7;mg/l;Fair;
ZAF00303;1985-05-06;15:00;0.0;Alk-Tot;0;;18.3;mg/l;Fair;
ZAF00303;1985-05-20;14:45;0.0;Alk-Tot;0;;58.0;mg/l;Fair;
ZAF00303;1985-06-03;14:20;0.0;Alk-Tot;0;;19.2;mg/l;Fair;
ZAF00303;1985-06-24;15:38;0.0;Alk-Tot;0;;9.4;mg/l;Fair;
ZAF00303;1985-07-08;14:38;0.0;Alk-Tot;0;;4.3;mg/l;Fair;
ZAF00303;1985-07-22;14:13;0.0;Alk-Tot;0;;30.0;mg/l;Fair;
ZAF00303;1985-08-05;14:20;0.0;Alk-Tot;0;;7.0;mg/l;Fair;
ZAF00303;1985-08-19;14:52;0.0;Alk-Tot;0;;17.6;mg/l;Fair;
ZAF00303;1985-09-02;14:10;0.0;Alk-Tot;0;;30.0;mg/l;Fair;
ZAF00303;1985-09-16;13:46;0.0;Alk-Tot;0;;24.8;mg/l;Fair;
ZAF00303;1985-09-30;15:05;0.0;Alk-Tot;0;;17.8;mg/l;Fair;
ZAF00303;1985-10-14;14:30;0.0;Alk-Tot;0;;36.9;mg/l;Fair;
ZAF00303;1985-10-28;13:50;0.0;Alk-Tot;0;;65.3;mg/l;Fair;
ZAF00303;1985-11-11;14:43;0.0;Alk-Tot;0;;35.2;mg/l;Fair;
ZAF00303;1985-11-28;15:04;0.0;Alk-Tot;0;;71.7;mg/l;Fair;
ZAF00303;1985-12-09;15:56;0.0;Alk-Tot;0;;52.3;mg/l;Fair;
ZAF00303;1985-12-23;10:42;0.0;Alk-Tot;0;;63.9;mg/l;Fair;
ZAF00303;1986-01-06;13:36;0.0;Alk-Tot;0;;61.4;mg/l;Fair;
ZAF00303;1986-01-20;16:28;0.0;Alk-Tot;0;;40.2;mg/l;Fair;
ZAF00303;1986-02-03;13:40;0.0;Alk-Tot;0;;66.2;mg/l;Fair;
ZAF00303;1986-02-24;14:45;0.0;Alk-Tot;0;;65.3;mg/l;Fair;
ZAF00303;1986-03-10;15:25;0.0;Alk-Tot;0;;87.2;mg/l;Fair;
ZAF00303;1986-03-31;15:20;0.0;Alk-Tot;0;;49.8;mg/l;Fair;
ZAF00303;1986-04-14;14:57;0.0;Alk-Tot;0;;51.8;mg/l;Fair;
ZAF00303;1986-04-28;16:52;0.0;Alk-Tot;0;;49.5;mg/l;Fair;
ZAF00303;1986-05-12;15:09;0.0;Alk-Tot;0;;6.5;mg/l;Fair;
ZAF00303;1986-05-26;13:50;0.0;Alk-Tot;0;;40.8;mg/l;Fair;
ZAF00303;1986-06-09;15:10;0.0;Alk-Tot;0;;29.2;mg/l;Fair;
ZAF00303;1986-06-23;15:15;0.0;Alk-Tot;0;;14.0;mg/l;Fair;
ZAF00303;1986-07-07;15:00;0.0;Alk-Tot;0;;20.8;mg/l;Fair;
ZAF00303;1986-07-21;16:05;0.0;Alk-Tot;0;;4.7;mg/l;Fair;
ZAF00303;1986-08-04;15:02;0.0;Alk-Tot;0;;22.9;mg/l;Fair;
ZAF00303;1986-08-18;16:35;0.0;Alk-Tot;0;;7.1;mg/l;Fair;
ZAF00303;1986-09-01;15:02;0.0;Alk-Tot;0;;16.5;mg/l;Fair;
ZAF00303;1986-09-15;14:54;0.0;Alk-Tot;0;;10.1;mg/l;Fair;
ZAF00303;1986-09-29;16:08;0.0;Alk-Tot;0;;27.0;mg/l;Fair;
ZAF00303;1986-10-13;16:30;0.0;Alk-Tot;0;;44.9;mg/l;Fair;
ZAF00303;1986-10-27;15:45;0.0;Alk-Tot;0;;61.4;mg/l;Fair;
ZAF00303;1986-11-10;15:45;0.0;Alk-Tot;0;;58.6;mg/l;Fair;
ZAF00303;1986-11-24;16:50;0.0;Alk-Tot;0;;74.7;mg/l;Fair;
ZAF00303;1986-12-08;16:00;0.0;Alk-Tot;0;;68.8;mg/l;Fair;
ZAF00303;1986-12-22;15:10;0.0;Alk-Tot;0;;67.8;mg/l;Fair;
ZAF00303;1987-01-05;15:50;0.0;Alk-Tot;0;;82.4;mg/l;Fair;
ZAF00303;1987-01-19;16:00;0.0;Alk-Tot;0;;72.0;mg/l;Fair;
ZAF00303;1987-02-02;16:00;0.0;Alk-Tot;0;;39.7;mg/l;Fair;
ZAF00303;1987-02-16;15:15;0.0;Alk-Tot;0;;63.1;mg/l;Fair;
ZAF00303;1987-07-20;15:10;0.0;Alk-Tot;0;;30.4;mg/l;Fair;
ZAF00303;1987-07-06;15:55;0.0;Alk-Tot;0;;12.5;mg/l;Fair;
ZAF00303;1987-06-22;15:41;0.0;Alk-Tot;0;;14.5;mg/l;Fair;
ZAF00303;1987-06-08;15:30;0.0;Alk-Tot;0;;6.1;mg/l;Fair;
ZAF00303;1987-05-25;16:00;0.0;Alk-Tot;0;;19.4;mg/l;Fair;
ZAF00303;1987-05-11;14:55;0.0;Alk-Tot;0;;24.5;mg/l;Fair;
ZAF00303;1987-04-27;15:35;0.0;Alk-Tot;0;;50.1;mg/l;Fair;
